,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
637,2019-01-28,57.1,30.6,44.1,57.1,30.6,43.8,32.8,67.8,0.0,0,0.0,0.0,0.0,21.9,12.8,225.5,43.2,9.5,162.7,14.0,8,0.79
638,2019-01-29,50.7,28.2,40.7,50.7,18.8,34.1,29.2,64.7,0.14,100,20.83,0.0,0.0,26.4,16.6,290.6,56.5,9.0,87.2,7.4,6,0.84
639,2019-01-30,42.9,22.6,31.8,35.4,16.1,25.6,14.3,48.9,0.0,0,0.0,0.0,0.0,28.9,15.4,287.6,18.1,9.8,162.0,14.0,7,0.88
640,2019-01-31,51.3,26.1,37.2,51.3,25.3,36.6,20.4,53.1,0.0,0,0.0,0.0,0.0,,8.1,307.5,20.6,9.8,206.7,17.9,8,0.92
641,2019-02-01,61.0,30.6,44.0,61.0,30.6,43.9,27.0,54.8,0.0,0,0.0,0.0,0.0,,7.4,306.2,18.9,9.6,179.8,15.5,7,0.95
642,2019-02-02,64.7,35.1,50.8,64.7,33.0,50.6,38.7,64.7,0.0,0,0.0,0.0,0.0,,7.6,106.0,43.5,9.6,100.4,8.6,4,0.98
643,2019-02-03,63.4,47.8,55.6,63.4,47.8,55.6,46.1,71.3,0.027,100,8.33,0.0,0.0,16.1,7.8,65.5,63.9,9.4,139.3,12.1,6,1.0
644,2019-02-04,65.2,40.4,52.9,65.2,40.4,52.9,47.1,82.0,0.0,0,0.0,0.0,0.0,,6.3,240.7,45.8,9.2,108.9,9.3,6,1.0
645,2019-02-05,71.9,54.4,61.9,71.9,54.4,61.9,56.3,82.9,0.0,0,0.0,0.0,0.0,,6.3,251.6,65.4,8.9,119.5,10.4,6,0.0
646,2019-02-06,70.4,57.1,63.3,70.4,57.1,63.3,60.5,90.9,0.089,100,29.17,0.0,0.0,,9.4,215.6,72.2,6.6,35.5,3.1,2,0.01
647,2019-02-07,79.3,62.6,69.6,79.3,62.6,69.6,59.2,72.4,0.0,0,0.0,0.0,0.0,24.8,15.3,211.0,41.1,9.2,210.9,18.4,8,0.03
648,2019-02-08,67.5,42.3,53.2,67.5,35.7,51.6,36.3,56.4,0.016,100,12.5,0.0,0.0,30.1,18.4,314.1,43.9,9.7,194.1,16.7,9,0.06
649,2019-02-09,54.2,37.5,44.7,54.2,31.2,41.0,21.9,41.7,0.0,0,0.0,0.0,0.0,31.1,14.0,28.5,63.8,9.9,59.5,5.0,2,0.09
650,2019-02-10,44.9,37.4,40.1,40.3,30.2,34.2,28.0,65.4,0.089,100,20.83,0.0,0.0,18.9,15.1,86.3,78.8,8.6,29.0,2.6,1,0.13
651,2019-02-11,55.2,37.2,45.4,55.2,32.3,44.5,44.1,95.6,0.074,100,25.0,0.0,0.0,,6.2,100.0,98.5,2.7,41.5,3.5,2,0.18
652,2019-02-12,69.2,49.1,57.6,69.2,42.6,57.3,54.8,91.0,0.796,100,37.5,0.0,0.0,30.2,19.0,228.8,80.5,6.0,38.8,3.2,2,0.23
653,2019-02-13,54.9,36.7,44.9,54.9,30.9,41.3,26.0,49.5,0.0,0,0.0,0.0,0.0,32.2,16.9,306.5,16.8,9.9,235.5,20.3,9,0.28
654,2019-02-14,64.0,33.5,48.5,64.0,33.5,48.4,28.2,51.0,0.0,0,0.0,0.0,0.0,,11.2,185.5,30.1,9.8,152.3,13.3,7,0.33
655,2019-02-15,59.5,49.9,55.1,59.5,47.4,55.0,48.8,80.6,0.214,100,16.67,0.0,0.0,,9.2,218.7,79.2,8.5,32.1,2.7,2,0.38
656,2019-02-16,60.6,47.9,55.9,60.6,46.5,55.7,51.5,85.8,0.132,100,25.0,0.0,0.0,26.4,12.4,279.4,67.6,8.9,145.6,12.5,8,0.43
657,2019-02-17,50.2,46.2,48.3,50.2,42.5,45.4,46.7,94.0,0.129,100,37.5,0.0,0.0,23.0,9.9,87.9,90.3,5.1,17.2,1.6,1,0.47
658,2019-02-18,58.1,45.8,49.6,58.1,41.3,47.3,38.0,68.0,0.078,100,12.5,0.0,0.0,25.3,14.5,322.7,54.1,9.3,205.9,17.9,9,0.49
659,2019-02-19,47.3,37.6,42.3,41.5,28.4,35.9,35.8,78.8,1.34,100,50.0,0.0,0.0,31.1,17.4,56.7,93.7,7.0,22.5,2.0,2,0.5
660,2019-02-20,44.4,38.5,41.7,41.5,31.7,35.9,40.4,95.5,0.577,100,58.33,0.0,0.0,28.4,13.3,88.3,99.1,3.2,22.4,1.8,1,0.51
661,2019-02-21,61.6,42.6,51.5,61.6,37.9,50.3,50.1,95.1,0.722,100,54.17,0.0,0.0,,7.8,54.3,95.2,2.8,56.1,4.7,3,0.53
662,2019-02-22,61.2,51.0,54.6,61.2,51.0,54.6,53.3,95.4,0.034,100,16.67,0.0,0.0,24.2,13.9,50.9,97.5,3.6,102.3,8.6,6,0.56
663,2019-02-23,50.7,47.3,49.0,50.7,42.7,45.8,48.1,96.6,0.003,100,4.17,0.0,0.0,20.8,12.2,91.7,100.0,3.4,33.0,2.9,1,0.6
664,2019-02-24,62.6,47.3,55.1,62.6,42.7,54.4,39.6,61.5,0.278,100,29.17,0.0,0.0,34.0,23.7,292.0,41.4,7.9,245.4,21.2,10,0.65
665,2019-02-25,61.6,38.7,49.6,61.6,32.5,47.1,21.4,34.5,0.0,0,0.0,0.0,0.0,21.9,12.0,342.4,18.4,9.9,240.1,20.6,10,0.7
666,2019-02-26,64.8,42.6,54.8,64.8,42.4,54.6,38.4,54.8,0.0,0,0.0,0.0,0.0,,7.4,121.8,60.0,9.8,81.8,7.1,4,0.76
667,2019-02-27,66.1,54.6,59.3,66.1,54.6,59.3,53.6,82.0,0.012,100,8.33,0.0,0.0,,5.3,232.6,64.3,9.0,50.6,4.3,3,0.81
668,2019-02-28,63.5,54.7,58.5,63.5,54.7,58.5,56.5,93.0,0.364,100,29.17,0.0,0.0,,7.4,229.2,68.0,7.4,49.1,4.3,3,0.85
669,2019-03-01,68.0,59.9,62.7,68.0,59.9,62.7,58.2,85.9,0.003,100,4.17,0.0,0.0,21.9,13.0,237.4,77.2,8.4,56.9,4.9,3,0.89
670,2019-03-02,65.2,51.0,58.2,65.2,51.0,58.2,50.7,76.8,0.0,0,0.0,0.0,0.0,,8.7,278.9,70.5,9.6,82.6,7.1,4,0.93
671,2019-03-03,60.9,44.0,55.4,60.9,37.8,54.6,50.8,85.0,1.076,100,25.0,0.0,0.0,27.7,16.5,317.4,86.7,8.3,41.2,3.4,3,0.96
672,2019-03-04,42.7,34.3,38.1,35.1,25.0,29.5,28.3,68.3,0.0,0,0.0,0.0,0.0,28.7,18.2,322.0,78.2,9.7,166.2,14.5,9,0.98
673,2019-03-05,44.2,26.2,34.5,36.8,14.0,25.5,14.0,44.2,0.0,0,0.0,0.0,0.0,30.4,18.8,309.4,16.4,9.9,267.8,23.2,10,1.0
674,2019-03-06,45.2,26.2,35.2,40.6,17.7,28.1,12.0,39.0,0.0,0,0.0,0.0,0.0,26.4,15.0,319.8,4.7,9.9,288.6,24.7,10,1.0
675,2019-03-07,58.7,29.1,44.3,58.7,25.9,43.7,16.9,38.6,0.0,0,0.0,0.0,0.0,,7.2,254.6,40.7,9.8,253.0,21.9,10,0.0
676,2019-03-08,67.4,49.3,56.6,67.4,49.3,56.6,35.3,45.4,0.021,100,16.67,0.0,0.0,17.2,8.7,165.0,88.6,9.2,78.5,6.9,4,0.02
677,2019-03-09,71.9,49.1,58.3,71.9,46.3,57.4,48.9,72.8,0.0,0,0.0,0.0,0.0,25.3,13.0,116.3,68.6,8.0,129.3,11.1,6,0.04
678,2019-03-10,68.7,55.3,62.6,68.7,55.3,62.6,52.4,70.8,0.027,100,8.33,0.0,0.0,,8.2,253.7,74.5,9.2,95.2,7.9,5,0.07
679,2019-03-11,65.7,51.5,56.9,65.7,51.5,56.9,47.6,72.5,0.043,100,8.33,0.0,0.0,,8.8,342.7,57.5,9.8,45.0,4.0,2,0.1
680,2019-03-12,72.5,43.8,57.7,72.5,43.8,57.5,41.0,60.8,0.0,0,0.0,0.0,0.0,,6.3,348.0,21.8,9.5,269.8,23.3,10,0.14
681,2019-03-13,69.0,51.7,60.2,69.0,51.7,60.2,41.1,50.6,0.0,0,0.0,0.0,0.0,21.8,14.7,120.2,25.6,9.7,208.6,18.2,10,0.2
682,2019-03-14,73.8,57.3,65.1,73.8,57.3,65.1,55.8,72.8,0.018,100,4.17,0.0,0.0,27.6,17.3,154.0,69.2,9.4,105.3,9.0,6,0.25
683,2019-03-15,70.7,53.2,61.8,70.7,53.2,61.8,54.1,77.5,0.637,100,58.33,0.0,0.0,25.0,12.8,247.8,59.7,8.5,52.7,4.4,2,0.31
684,2019-03-16,52.3,42.3,47.3,52.3,36.4,43.6,28.0,47.3,0.0,0,0.0,0.0,0.0,30.0,18.5,329.0,19.0,9.9,121.6,10.6,5,0.36
685,2019-03-17,63.0,40.6,50.5,63.0,37.7,49.2,25.1,39.1,0.0,0,0.0,0.0,0.0,20.8,11.8,344.4,27.8,9.9,254.5,21.9,10,0.41
686,2019-03-18,59.2,41.0,49.3,59.2,38.4,47.9,24.2,40.3,0.0,0,0.0,0.0,0.0,27.3,15.2,333.0,16.3,9.9,255.2,22.3,10,0.45
687,2019-03-19,58.1,36.9,47.2,58.1,32.6,44.9,21.8,37.8,0.0,0,0.0,0.0,0.0,25.5,16.0,61.4,26.0,9.8,263.0,22.7,10,0.48
688,2019-03-20,61.5,35.5,48.4,61.5,31.0,47.9,26.2,46.7,0.0,0,0.0,0.0,0.0,,9.8,52.1,2.7,9.5,279.0,23.9,10,0.5
689,2019-03-21,59.7,42.5,51.7,59.7,42.5,51.5,34.8,52.9,0.0,0,0.0,0.0,0.0,28.2,20.3,292.9,43.0,9.4,153.9,13.3,10,0.5
690,2019-03-22,65.3,39.6,52.4,65.3,34.7,49.6,30.8,45.7,0.0,0,0.0,0.0,0.0,29.8,19.0,308.4,2.2,9.7,287.6,24.7,10,0.52
691,2019-03-23,71.1,40.5,56.3,71.1,36.5,55.5,28.0,38.4,0.0,0,0.0,0.0,0.0,,9.0,319.4,15.2,9.8,281.5,24.1,10,0.54
692,2019-03-24,73.9,41.2,58.5,73.9,41.2,58.5,35.3,45.7,0.0,0,0.0,0.0,0.0,25.3,11.0,175.6,23.8,9.2,227.7,19.8,9,0.58
693,2019-03-25,68.1,51.4,59.1,68.1,51.4,59.1,49.9,72.0,0.386,100,20.83,0.0,0.0,29.8,10.3,263.3,54.8,9.2,101.5,8.9,4,0.62
694,2019-03-26,62.6,49.5,55.2,62.6,45.1,55.0,48.3,78.2,0.253,100,25.0,0.0,0.0,20.8,12.4,336.9,67.5,9.2,159.1,13.7,10,0.67
695,2019-03-27,62.0,46.9,53.7,62.0,42.3,52.9,36.4,55.4,0.023,100,8.33,0.0,0.0,23.0,14.1,80.5,25.4,9.5,276.4,23.8,10,0.72
696,2019-03-28,68.0,38.3,52.9,68.0,38.3,52.9,30.3,47.7,0.0,0,0.0,0.0,0.0,,7.5,112.3,15.6,9.6,282.2,24.3,10,0.77
697,2019-03-29,72.0,44.8,58.8,72.0,44.8,58.8,41.4,54.6,0.0,0,0.0,0.0,0.0,,8.2,253.4,25.0,9.5,186.3,16.2,7,0.82
698,2019-03-30,75.6,53.5,64.1,75.6,53.5,64.1,47.3,57.4,0.0,0,0.0,0.0,0.0,25.3,14.3,208.1,36.1,9.9,256.7,22.1,10,0.86
699,2019-03-31,68.8,43.1,52.3,68.8,36.0,49.4,38.6,61.9,0.098,100,12.5,0.0,0.0,34.4,17.8,311.2,59.2,9.7,122.5,10.6,7,0.9
700,2019-04-01,60.6,34.6,48.3,60.6,31.0,46.1,23.4,40.4,0.0,0,0.0,0.0,0.0,21.9,12.3,61.5,17.5,9.9,289.6,25.1,10,0.94
701,2019-04-02,61.8,46.0,52.8,61.8,41.3,51.4,29.0,40.5,0.0,0,0.0,0.0,0.0,21.9,11.8,28.5,50.7,9.9,242.3,21.0,10,0.97
702,2019-04-03,71.8,39.5,56.2,71.8,39.5,56.2,33.6,49.3,0.0,0,0.0,0.0,0.0,,6.0,73.6,21.9,9.9,273.3,23.7,10,0.99
703,2019-04-04,69.7,45.4,59.3,69.7,45.4,59.3,42.3,55.9,0.051,100,12.5,0.0,0.0,23.0,12.4,143.0,32.9,9.7,133.2,11.5,6,1.0
704,2019-04-05,74.4,55.4,63.6,74.4,55.4,63.6,56.8,80.6,0.2,100,37.5,0.0,0.0,,11.0,227.3,71.8,8.9,108.8,9.4,6,0.0
705,2019-04-06,72.4,58.3,64.3,72.4,58.3,64.3,58.2,81.4,0.0,0,0.0,0.0,0.0,,9.2,97.7,74.7,9.5,84.7,7.4,5,0.01
706,2019-04-07,79.0,60.7,69.2,79.0,60.7,69.2,61.8,79.3,0.821,100,29.17,0.0,0.0,,11.3,165.2,45.9,9.0,190.6,16.3,9,0.02
707,2019-04-08,74.2,63.8,68.5,74.2,63.8,68.5,64.1,86.2,0.026,100,12.5,0.0,0.0,24.7,12.7,190.4,50.1,9.5,58.0,5.2,2,0.05
708,2019-04-09,74.2,62.9,66.6,74.2,62.9,66.6,62.2,86.3,0.531,100,29.17,0.0,0.0,26.1,8.0,166.4,59.9,9.3,77.6,6.6,5,0.08
709,2019-04-10,81.7,55.8,68.4,80.8,55.8,68.3,54.8,66.4,0.0,0,0.0,0.0,0.0,,5.7,30.0,19.3,8.6,266.8,22.9,10,0.13
710,2019-04-11,81.2,59.3,70.6,80.3,59.3,70.5,55.6,62.6,0.02,100,4.17,0.0,0.0,25.1,15.8,140.1,26.4,9.9,270.8,23.4,10,0.18
711,2019-04-12,77.7,65.7,71.2,77.7,65.7,71.2,61.4,73.0,0.081,100,25.0,0.0,0.0,24.3,14.4,172.1,60.1,9.6,130.3,11.3,8,0.23
712,2019-04-13,81.5,61.2,70.4,81.2,61.2,70.4,59.1,69.8,0.0,0,0.0,0.0,0.0,21.3,11.2,142.8,36.4,9.9,147.4,12.9,8,0.29
713,2019-04-14,77.1,57.4,70.3,77.1,57.4,70.3,62.8,77.8,1.265,100,41.67,0.0,0.0,33.3,22.7,188.1,66.9,8.6,74.0,6.3,6,0.35
714,2019-04-15,65.5,45.2,55.0,65.5,40.5,53.5,37.3,53.9,0.008,100,8.33,0.0,0.0,30.8,18.7,305.8,24.7,9.9,255.0,22.0,10,0.4
715,2019-04-16,75.1,44.8,59.8,75.1,44.1,59.7,41.2,54.1,0.0,0,0.0,0.0,0.0,,8.0,133.4,9.9,9.9,260.6,22.4,10,0.44
716,2019-04-17,80.2,50.9,65.7,79.8,50.9,65.6,49.4,59.0,0.0,0,0.0,0.0,0.0,,9.0,197.7,23.1,9.9,224.3,19.3,10,0.47
717,2019-04-18,78.8,60.9,70.2,78.8,60.9,70.2,57.2,64.7,0.0,0,0.0,0.0,0.0,25.5,14.9,163.0,47.1,9.9,147.5,12.8,9,0.49
718,2019-04-19,71.2,47.2,61.6,71.2,41.7,61.2,57.2,85.9,3.206,100,70.83,0.0,0.0,36.7,16.6,217.7,68.7,7.3,91.2,7.9,8,0.5
719,2019-04-20,50.5,43.7,46.9,50.5,38.2,43.3,42.2,83.6,0.098,100,45.83,0.0,0.0,24.3,13.4,253.9,77.7,9.5,46.5,4.0,2,0.51
720,2019-04-21,71.4,42.5,56.7,71.4,40.3,55.9,38.4,57.6,0.0,0,0.0,0.0,0.0,25.4,16.8,310.0,9.5,9.8,239.5,20.6,10,0.53
721,2019-04-22,80.6,46.2,63.3,79.9,46.2,63.1,43.6,54.5,0.0,0,0.0,0.0,0.0,,8.6,303.2,5.7,9.9,235.6,20.3,10,0.56
722,2019-04-23,81.9,53.1,68.3,80.8,53.1,68.1,51.6,59.1,0.0,0,0.0,0.0,0.0,17.3,11.0,261.7,21.8,9.9,243.2,21.0,10,0.6
723,2019-04-24,82.2,60.3,71.1,80.7,60.3,70.8,52.2,54.7,0.0,0,0.0,0.0,0.0,21.9,13.2,245.5,20.9,9.9,256.7,22.1,10,0.64
724,2019-04-25,73.8,60.9,66.6,73.8,60.9,66.6,57.5,73.3,0.072,100,8.33,0.0,0.0,23.0,12.8,210.3,30.5,9.8,105.1,9.0,4,0.69
725,2019-04-26,72.9,59.0,65.3,72.9,59.0,65.3,48.9,61.7,0.014,100,8.33,0.0,0.0,35.8,21.5,293.5,44.1,9.6,144.3,12.4,10,0.73
726,2019-04-27,77.2,47.8,63.4,77.2,45.9,63.3,39.1,43.9,0.0,0,0.0,0.0,0.0,19.7,11.7,258.1,7.9,9.9,234.1,20.1,10,0.78
727,2019-04-28,80.4,57.0,69.1,81.1,57.0,69.2,54.2,59.9,0.0,0,0.0,0.0,0.0,23.0,11.1,261.6,32.9,9.9,193.3,16.7,10,0.83
728,2019-04-29,83.7,60.6,72.6,83.3,60.6,72.6,59.0,65.8,0.0,0,0.0,0.0,0.0,20.8,10.2,171.1,24.5,9.3,249.1,21.6,10,0.87
729,2019-04-30,84.9,60.0,73.2,85.0,60.0,73.3,59.1,63.7,0.0,0,0.0,0.0,0.0,18.3,8.9,152.5,24.8,9.8,233.4,20.2,10,0.91
730,2019-05-01,82.9,64.9,73.9,84.6,64.9,74.3,63.4,70.8,0.0,0,0.0,0.0,0.0,17.6,8.7,149.5,39.6,9.8,135.0,11.6,7,0.95
731,2019-05-02,82.5,64.4,74.4,81.9,64.4,74.3,59.7,62.7,0.0,0,0.0,0.0,0.0,,9.3,141.7,19.7,9.8,257.6,22.3,10,0.97
732,2019-05-03,82.7,64.9,73.9,84.0,64.9,74.3,63.7,71.6,0.004,100,8.33,0.0,0.0,,9.2,213.9,38.2,9.8,175.6,15.1,10,0.99
733,2019-05-04,80.3,67.8,73.4,82.5,67.8,73.6,66.1,78.8,0.203,100,25.0,0.0,0.0,25.4,15.6,249.4,41.0,9.7,122.6,10.5,6,1.0
734,2019-05-05,78.9,65.4,70.0,78.9,65.4,70.0,62.4,78.4,0.037,100,29.17,0.0,0.0,22.6,14.4,272.4,62.2,9.5,125.3,10.7,7,0.0
735,2019-05-06,80.8,57.1,68.9,80.6,57.1,68.9,56.5,67.8,0.0,0,0.0,0.0,0.0,,8.4,339.4,33.3,9.9,189.9,16.3,10,0.01
736,2019-05-07,81.8,59.8,72.1,82.7,59.8,72.3,59.4,66.1,0.0,0,0.0,0.0,0.0,,8.4,77.6,25.3,9.9,136.9,11.7,8,0.04
737,2019-05-08,84.7,63.3,73.5,84.8,63.3,73.7,62.6,71.0,0.012,100,4.17,0.0,0.0,19.7,11.7,118.6,37.9,9.8,186.7,16.2,10,0.07
738,2019-05-09,79.6,65.7,71.1,79.6,65.7,71.1,62.0,74.4,0.529,100,25.0,0.0,0.0,31.6,12.8,155.4,51.1,9.4,132.9,11.5,7,0.11
739,2019-05-10,82.5,63.7,72.5,83.8,63.7,72.8,63.9,76.4,0.003,100,4.17,0.0,0.0,,10.1,223.0,56.1,9.2,206.1,17.8,10,0.16
740,2019-05-11,80.0,67.5,72.9,82.0,67.5,73.0,66.8,82.2,0.553,100,20.83,0.0,0.0,,9.0,209.6,60.9,9.4,110.5,9.6,5,0.22
741,2019-05-12,72.9,65.7,68.4,72.9,65.7,68.4,64.8,88.3,0.836,100,66.67,0.0,0.0,20.8,10.6,220.0,67.7,8.8,69.4,6.0,4,0.28
742,2019-05-13,72.9,60.7,66.9,72.9,60.7,66.9,53.6,65.0,0.005,100,4.17,0.0,0.0,23.9,14.6,308.8,37.8,9.9,236.9,20.5,10,0.33
743,2019-05-14,71.4,50.5,61.3,71.4,50.5,61.3,46.0,59.5,0.0,0,0.0,0.0,0.0,20.2,12.0,318.1,4.0,9.9,241.2,20.7,10,0.39
744,2019-05-15,75.1,50.1,63.7,75.1,50.1,63.7,48.4,59.9,0.0,0,0.0,0.0,0.0,,7.6,323.8,22.9,9.9,249.1,21.6,10,0.43
745,2019-05-16,85.1,61.6,72.5,84.6,61.6,72.6,58.4,63.0,0.0,0,0.0,0.0,0.0,19.7,8.7,271.9,46.9,9.9,198.1,17.0,10,0.46
746,2019-05-17,86.2,64.1,74.9,86.5,64.1,75.1,62.6,68.0,0.0,0,0.0,0.0,0.0,,9.3,259.1,27.5,9.7,213.6,18.4,10,0.49
747,2019-05-18,86.9,64.9,76.1,87.9,64.9,76.6,63.1,66.5,0.0,0,0.0,0.0,0.0,17.2,8.2,237.6,16.7,9.8,166.1,14.2,10,0.5
748,2019-05-19,86.9,65.2,76.6,85.9,65.2,76.3,60.6,61.5,0.0,0,0.0,0.0,0.0,21.9,12.4,210.1,22.5,9.7,246.9,21.3,10,0.5
749,2019-05-20,85.7,68.3,76.5,85.4,68.3,76.6,61.9,62.9,0.0,0,0.0,0.0,0.0,,12.1,292.3,44.5,9.9,181.2,15.7,10,0.52
750,2019-05-21,88.3,63.8,77.1,88.0,63.8,77.2,61.4,61.5,0.0,0,0.0,0.0,0.0,16.1,8.6,202.3,19.7,9.7,219.1,18.9,10,0.54
751,2019-05-22,91.1,69.5,80.9,90.7,69.5,80.8,62.0,55.5,0.0,0,0.0,0.0,0.0,17.2,10.2,199.3,27.9,9.9,251.1,21.5,10,0.57
752,2019-05-23,88.5,70.8,80.0,90.8,70.8,81.2,66.2,64.2,0.0,0,0.0,0.0,0.0,,8.1,146.9,29.1,9.9,217.2,18.4,10,0.61
753,2019-05-24,91.8,69.0,81.2,93.5,69.0,82.0,65.4,61.6,0.0,0,0.0,0.0,0.0,,8.5,274.4,17.6,9.8,192.2,16.4,10,0.65
754,2019-05-25,92.0,71.4,82.1,94.2,71.4,83.3,65.8,60.3,0.0,0,0.0,0.0,0.0,,9.2,302.6,13.0,9.9,204.9,17.5,10,0.7
755,2019-05-26,93.3,69.9,82.6,93.4,69.9,82.9,63.7,56.3,0.0,0,0.0,0.0,0.0,20.8,11.0,290.4,8.5,9.8,245.7,21.3,10,0.75
756,2019-05-27,92.7,69.6,82.1,93.1,69.6,82.7,63.8,56.7,0.0,0,0.0,0.0,0.0,19.7,10.2,288.2,23.6,9.9,236.7,20.5,10,0.79
757,2019-05-28,92.9,71.4,82.8,90.9,71.4,82.7,62.7,54.9,0.0,0,0.0,0.0,0.0,21.9,10.9,245.6,11.9,9.6,246.1,21.3,10,0.84
758,2019-05-29,93.3,68.6,82.0,92.3,68.6,81.9,61.7,53.4,0.0,0,0.0,0.0,0.0,20.4,11.3,255.3,10.7,9.9,253.1,21.9,10,0.88
759,2019-05-30,90.1,72.8,81.4,90.3,72.8,81.4,62.6,55.6,0.0,0,0.0,0.0,0.0,23.9,13.8,242.3,28.0,9.9,246.2,21.2,10,0.92
760,2019-05-31,87.5,71.2,79.1,86.1,71.2,78.9,60.1,54.4,0.0,0,0.0,0.0,0.0,23.8,15.9,281.6,40.6,9.9,160.9,14.0,9,0.96
761,2019-06-01,88.3,63.6,76.8,86.3,63.6,76.2,55.5,50.4,0.0,0,0.0,0.0,0.0,24.2,11.0,290.8,23.5,9.9,220.9,19.1,10,0.98
762,2019-06-02,88.7,65.4,75.9,88.1,65.4,75.8,59.9,60.0,0.056,100,8.33,0.0,0.0,31.1,15.5,315.3,31.8,9.6,184.1,16.2,8,1.0
763,2019-06-03,88.3,66.8,77.3,86.8,66.8,77.0,60.6,61.0,0.019,100,4.17,0.0,0.0,20.0,11.5,327.5,16.3,9.7,236.6,20.4,10,0.0
764,2019-06-04,82.9,68.6,74.6,83.3,68.6,74.8,57.8,56.1,0.0,0,0.0,0.0,0.0,20.8,11.2,51.1,31.3,9.7,210.8,18.2,10,0.01
765,2019-06-05,83.4,68.5,75.5,86.5,68.5,76.2,66.6,74.5,0.0,0,0.0,0.0,0.0,,7.4,359.6,38.6,8.5,209.1,18.2,2,0.03
766,2019-06-06,75.9,71.1,73.9,75.9,71.1,73.9,66.9,78.9,0.03,100,16.67,0.0,0.0,,8.1,222.8,72.4,9.3,72.9,6.1,2,0.06
767,2019-06-07,87.7,69.9,74.6,92.1,69.9,75.4,68.8,83.4,0.685,100,50.0,0.0,0.0,44.7,12.6,198.0,63.6,9.2,167.3,14.5,10,0.1
768,2019-06-08,71.8,69.0,70.5,71.8,69.0,70.5,68.1,92.2,2.922,100,50.0,0.0,0.0,29.8,8.4,105.3,82.3,7.4,22.1,1.7,1,0.15
769,2019-06-09,80.2,69.9,73.9,83.2,69.9,74.1,68.9,84.8,0.026,100,16.67,0.0,0.0,,8.7,113.1,82.7,8.9,66.3,5.7,3,0.21
770,2019-06-10,82.0,72.2,76.1,86.4,72.2,76.5,70.3,82.7,0.06,100,29.17,0.0,0.0,23.0,8.9,295.7,66.3,9.5,89.4,7.6,5,0.27
771,2019-06-11,85.3,65.7,75.4,87.2,65.7,76.0,64.0,68.6,0.206,100,20.83,0.0,0.0,,10.5,350.5,37.2,9.7,149.9,12.9,8,0.32
772,2019-06-12,73.2,66.7,69.8,73.2,66.7,69.8,62.0,76.7,0.385,100,12.5,0.0,0.0,19.7,12.5,78.0,85.6,9.7,60.8,5.2,2,0.37
773,2019-06-13,79.3,65.0,71.3,79.3,65.0,71.3,56.7,63.6,0.0,0,0.0,0.0,0.0,23.4,16.1,287.7,46.8,9.4,183.8,15.8,10,0.42
774,2019-06-14,80.4,57.5,69.6,79.9,57.5,69.4,48.8,51.9,0.0,0,0.0,0.0,0.0,,6.7,342.9,16.3,9.9,211.3,18.2,10,0.45
775,2019-06-15,84.3,60.4,73.4,84.8,60.4,73.7,59.0,62.1,0.0,0,0.0,0.0,0.0,16.1,9.7,176.3,26.1,9.9,172.1,14.9,10,0.48
776,2019-06-16,88.3,66.5,78.5,90.3,66.5,79.6,65.2,65.7,0.0,0,0.0,0.0,0.0,17.2,9.8,208.4,25.6,9.9,216.5,18.8,10,0.5
777,2019-06-17,89.4,69.6,79.6,92.0,69.6,81.1,67.6,68.5,0.059,100,8.33,0.0,0.0,17.2,9.1,215.0,29.0,9.8,188.1,16.2,9,0.5
778,2019-06-18,82.1,71.9,75.8,86.3,71.9,76.3,70.5,84.1,0.122,100,37.5,0.0,0.0,,9.4,217.1,50.3,9.7,119.4,10.3,6,0.51
779,2019-06-19,86.5,70.9,77.6,91.0,70.9,79.1,69.6,77.6,0.074,100,8.33,0.0,0.0,34.4,13.6,230.7,58.4,9.7,143.9,12.4,9,0.53
780,2019-06-20,86.0,73.6,78.5,89.5,73.6,79.4,68.4,72.8,0.095,100,20.83,0.0,0.0,30.0,15.8,248.7,29.4,9.7,138.7,12.1,10,0.55
781,2019-06-21,90.5,70.3,80.4,94.3,70.3,82.3,67.3,66.1,0.0,0,0.0,0.0,0.0,24.2,11.1,282.8,22.9,9.9,218.8,18.7,10,0.59
782,2019-06-22,89.8,70.0,79.2,96.0,70.0,81.7,68.3,70.1,0.081,100,8.33,0.0,0.0,39.1,17.6,265.9,30.0,9.8,168.5,14.6,9,0.62
783,2019-06-23,88.0,68.2,76.3,94.0,68.2,77.8,67.7,75.8,0.286,100,16.67,0.0,0.0,44.9,13.7,237.6,30.9,9.7,169.4,14.7,9,0.67
784,2019-06-24,88.3,70.6,77.4,94.8,70.6,79.1,70.0,79.4,0.226,100,16.67,0.0,0.0,46.9,16.3,232.7,38.3,9.4,166.7,14.3,10,0.71
785,2019-06-25,85.5,69.2,77.1,87.6,69.2,77.7,66.6,72.3,0.0,0,0.0,0.0,0.0,,10.8,283.6,26.1,9.9,188.3,16.0,8,0.76
786,2019-06-26,86.0,69.6,77.1,88.5,69.6,77.9,66.6,71.5,0.0,0,0.0,0.0,0.0,,6.5,320.6,24.1,9.8,125.5,10.8,6,0.81
